time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
1,11,13,3.75652173913044,-83.7478260869565,1995-01-01,12,32.5,21.5,248,1000,301.9,301,13-11
1,11,14,3.75652173913044,-81.2434782608696,1995-01-01,6.5,34.5,24,248,1000,300.5,300.1,14-11
1,11,15,3.75652173913044,-78.7391304347826,1995-01-01,16.5,30.5,25,248,1000,297.8,300.1,15-11
1,11,16,3.75652173913044,-76.2347826086957,1995-01-01,13.5,11.5,30.5,250,865,291.2,294.6,16-11
1,11,17,3.75652173913044,-73.7304347826087,1995-01-01,4,16,26,250,945,296,297.4,17-11
1,11,18,3.75652173913044,-71.2260869565217,1995-01-01,5.5,13.5,16,250,1000,298.7,300.5,18-11
1,11,19,3.75652173913044,-68.7217391304348,1995-01-01,9,15,17,250,995,297.4,300.1,19-11
1,11,20,3.75652173913044,-66.2173913043478,1995-01-01,9,14.5,16.5,250,965,296.5,297.8,20-11
1,11,21,3.75652173913044,-63.7130434782609,1995-01-01,5,16.5,17.5,250,935,292.7,295,21-11
1,11,22,3.75652173913044,-61.2086956521739,1995-01-01,2,25,16,252,960,298.7,297.8,22-11
1,11,23,3.75652173913044,-58.704347826087,1995-01-01,2,22.5,20,252,995,294.6,299.2,23-11
1,11,24,3.75652173913044,-56.2,1995-01-01,3.5,19,24.5,252,980,292.7,296.5,24-11
1,12,1,6.25217391304348,-113.8,1995-01-01,17.5,33,18.5,250,1000,299.2,300.5,1-12
1,12,2,6.25217391304348,-111.295652173913,1995-01-01,15,33.5,19,246,1000,300.5,299.6,2-12
1,12,3,6.25217391304348,-108.791304347826,1995-01-01,15,34.5,18.5,246,1000,300.5,300.1,3-12
1,12,4,6.25217391304348,-106.286956521739,1995-01-01,16.5,34,19.5,248,1000,301,299.6,4-12
1,12,5,6.25217391304348,-103.782608695652,1995-01-01,12.5,39,16,248,1000,301.9,300.1,5-12
1,12,6,6.25217391304348,-101.278260869565,1995-01-01,11.5,38,12.5,248,1000,302.3,299.6,6-12
1,12,7,6.25217391304348,-98.7739130434783,1995-01-01,13,29.5,14.5,246,1000,301,300.1,7-12
1,12,8,6.25217391304348,-96.2695652173913,1995-01-01,13,25,17,248,1000,300.5,300.5,8-12
1,12,9,6.25217391304348,-93.7652173913043,1995-01-01,12,26,15,248,1000,300.5,300.5,9-12
1,12,10,6.25217391304348,-91.2608695652174,1995-01-01,10.5,25,18.5,250,1000,300.5,301,10-12
1,12,11,6.25217391304348,-88.7565217391304,1995-01-01,9,26,15.5,246,1000,301.9,300.5,11-12
1,12,12,6.25217391304348,-86.2521739130435,1995-01-01,9,26.5,11.5,248,1000,302.3,301.9,12-12
1,12,13,6.25217391304348,-83.7478260869565,1995-01-01,6,27,8.5,248,1000,302.3,301.9,13-12
1,12,14,6.25217391304348,-81.2434782608696,1995-01-01,3,25.5,8,248,1000,301.9,301.4,14-12
1,12,15,6.25217391304348,-78.7391304347826,1995-01-01,5.5,24.5,15,248,1000,299.2,301,15-12
1,12,16,6.25217391304348,-76.2347826086957,1995-01-01,12,15.5,18,248,985,294.6,298.7,16-12
1,12,17,6.25217391304348,-73.7304347826087,1995-01-01,8,15,19.5,248,935,294.6,296.5,17-12
1,12,18,6.25217391304348,-71.2260869565217,1995-01-01,3,13.5,16.5,248,970,296.9,298.3,18-12
1,12,19,6.25217391304348,-68.7217391304348,1995-01-01,2,15,8,250,995,300.5,300.5,19-12
1,12,20,6.25217391304348,-66.2173913043478,1995-01-01,3.5,17,10,248,980,298.3,300.5,20-12
1,12,21,6.25217391304348,-63.7130434782609,1995-01-01,3,17,12,248,960,295.5,296,21-12
1,12,22,6.25217391304348,-61.2086956521739,1995-01-01,2.5,20.5,16.5,250,985,294.1,297.8,22-12
1,12,23,6.25217391304348,-58.704347826087,1995-01-01,2,21,13.5,248,995,294.6,297.8,23-12
1,12,24,6.25217391304348,-56.2,1995-01-01,1.5,23,12,252,1000,296.5,299.6,24-12
1,13,1,8.74782608695653,-113.8,1995-01-01,16.5,28,13.5,248,1000,301,300.1,1-13
1,13,2,8.74782608695653,-111.295652173913,1995-01-01,16.5,27,15.5,248,1000,301,300.5,2-13
1,13,3,8.74782608695653,-108.791304347826,1995-01-01,15,28.5,14,246,1000,301,300.1,3-13
1,13,4,8.74782608695653,-106.286956521739,1995-01-01,10,28,13,246,1000,300.5,300.1,4-13
1,13,5,8.74782608695653,-103.782608695652,1995-01-01,8,27,9,248,1000,300.1,300.1,5-13
1,13,6,8.74782608695653,-101.278260869565,1995-01-01,7.5,27.5,8,246,1000,301.4,300.1,6-13
1,13,7,8.74782608695653,-98.7739130434783,1995-01-01,5,24.5,9,246,1000,301,300.1,7-13
1,13,8,8.74782608695653,-96.2695652173913,1995-01-01,3,20.5,8,248,1000,300.5,299.6,8-13
1,13,9,8.74782608695653,-93.7652173913043,1995-01-01,3,18.5,7.5,246,1000,300.5,299.6,9-13
1,13,10,8.74782608695653,-91.2608695652174,1995-01-01,2.5,17.5,6,248,1000,300.5,299.2,10-13
1,13,11,8.74782608695653,-88.7565217391304,1995-01-01,2.5,17.5,6,248,1000,300.5,299.2,11-13
1,13,12,8.74782608695653,-86.2521739130435,1995-01-01,2,17.5,4.5,248,1000,301.4,301,12-13
1,13,13,8.74782608695653,-83.7478260869565,1995-01-01,1.5,15.5,6.5,246,1000,300.5,301.4,13-13
1,13,14,8.74782608695653,-81.2434782608696,1995-01-01,1.5,20.5,13,244,995,297.8,301,14-13
1,13,15,8.74782608695653,-78.7391304347826,1995-01-01,1.5,15,4.5,246,1000,297.8,300.1,15-13
1,13,16,8.74782608695653,-76.2347826086957,1995-01-01,1.5,14,5,246,1000,297.8,301,16-13
1,13,17,8.74782608695653,-73.7304347826087,1995-01-01,3.5,15.5,5.5,248,1000,300.1,301,17-13
1,13,18,8.74782608695653,-71.2260869565217,1995-01-01,4,16.5,14.5,248,985,296.5,299.6,18-13
1,13,19,8.74782608695653,-68.7217391304348,1995-01-01,2,15,8.5,250,970,297.8,297.8,19-13
1,13,20,8.74782608695653,-66.2173913043478,1995-01-01,1.5,17.5,5,250,990,300.5,299.6,20-13
1,13,21,8.74782608695653,-63.7130434782609,1995-01-01,1,21.5,7,250,995,299.6,299.6,21-13
1,13,22,8.74782608695653,-61.2086956521739,1995-01-01,1.5,20.5,10,248,1000,296.5,298.7,22-13
1,13,23,8.74782608695653,-58.704347826087,1995-01-01,1.5,26.5,7,250,1000,298.3,299.2,23-13
1,13,24,8.74782608695653,-56.2,1995-01-01,1,27.5,5,250,1000,300.1,299.2,24-13
1,14,1,11.2434782608696,-113.8,1995-01-01,19,28.5,12.5,248,1000,301,300.1,1-14
1,14,2,11.2434782608696,-111.295652173913,1995-01-01,20,26.5,12.5,248,1000,301.4,300.5,2-14
1,14,3,11.2434782608696,-108.791304347826,1995-01-01,21,26,13,248,1000,300.5,300.5,3-14
1,14,4,11.2434782608696,-106.286956521739,1995-01-01,14,27,13.5,246,1000,301.4,301,4-14
1,14,5,11.2434782608696,-103.782608695652,1995-01-01,8.5,22.5,11.5,244,1000,301,300.5,5-14
1,14,6,11.2434782608696,-101.278260869565,1995-01-01,5.5,19,7,246,1000,301,300.1,6-14
1,14,7,11.2434782608696,-98.7739130434783,1995-01-01,3,16.5,5,246,1000,301,300.5,7-14
1,14,8,11.2434782608696,-96.2695652173913,1995-01-01,1.5,16,4,244,1000,301,300.1,8-14
1,14,9,11.2434782608696,-93.7652173913043,1995-01-01,1.5,15.5,3.5,244,1000,301.9,300.1,9-14
1,14,10,11.2434782608696,-91.2608695652174,1995-01-01,1,14.5,2.5,246,1000,301,300.1,10-14
1,14,11,11.2434782608696,-88.7565217391304,1995-01-01,1,11.5,2,244,1000,300.1,299.6,11-14
1,14,12,11.2434782608696,-86.2521739130435,1995-01-01,1.5,20.5,6,244,1000,297.4,299.6,12-14
1,14,13,11.2434782608696,-83.7478260869565,1995-01-01,2,24,8,244,1000,299.2,299.6,13-14
1,14,14,11.2434782608696,-81.2434782608696,1995-01-01,3,20,3,246,1000,300.1,299.6,14-14
1,14,15,11.2434782608696,-78.7391304347826,1995-01-01,1,20.5,2.5,244,1000,300.1,299.6,15-14
1,14,16,11.2434782608696,-76.2347826086957,1995-01-01,1,12,3.5,246,1000,300.1,300.5,16-14
1,14,17,11.2434782608696,-73.7304347826087,1995-01-01,1.5,13,6.5,248,1000,299.2,301,17-14
1,14,18,11.2434782608696,-71.2260869565217,1995-01-01,1,14.5,4,248,995,298.7,299.6,18-14
1,14,19,11.2434782608696,-68.7217391304348,1995-01-01,0.5,19.5,3.5,248,1000,298.7,300.1,19-14
1,14,20,11.2434782608696,-66.2173913043478,1995-01-01,0.5,25,4,248,1000,299.6,299.6,20-14
1,14,21,11.2434782608696,-63.7130434782609,1995-01-01,0,26,5,248,1000,299.2,299.2,21-14
1,14,22,11.2434782608696,-61.2086956521739,1995-01-01,1,25,3.5,250,1000,299.6,299.2,22-14
1,14,23,11.2434782608696,-58.704347826087,1995-01-01,1,25,3.5,250,1000,299.6,299.2,23-14
1,14,24,11.2434782608696,-56.2,1995-01-01,0.5,24.5,2.5,252,1000,299.6,298.7,24-14
1,15,1,13.7391304347826,-113.8,1995-01-01,21,26,16.5,250,1000,300.1,298.7,1-15
1,15,2,13.7391304347826,-111.295652173913,1995-01-01,26.5,26,15.5,248,1000,301,299.6,2-15
1,15,3,13.7391304347826,-108.791304347826,1995-01-01,25.5,27.5,15,246,1000,301.4,299.6,3-15
1,15,4,13.7391304347826,-106.286956521739,1995-01-01,20,27.5,14.5,246,1000,301.4,300.1,4-15
1,15,5,13.7391304347826,-103.782608695652,1995-01-01,12,26,12,246,1000,301.9,300.5,5-15
1,15,6,13.7391304347826,-101.278260869565,1995-01-01,6,18.5,8,246,1000,302.3,301,6-15
1,15,7,13.7391304347826,-98.7739130434783,1995-01-01,3,15,5,246,1000,301.9,300.5,7-15
1,15,8,13.7391304347826,-96.2695652173913,1995-01-01,2,14,4.5,244,1000,301,300.1,8-15
1,15,9,13.7391304347826,-93.7652173913043,1995-01-01,1.5,11.5,3.5,244,1000,301,300.5,9-15
1,15,10,13.7391304347826,-91.2608695652174,1995-01-01,1.5,12,5.5,244,1000,299.6,301,10-15
1,15,11,13.7391304347826,-88.7565217391304,1995-01-01,1,14.5,5,242,940,297.4,294.6,11-15
1,15,12,13.7391304347826,-86.2521739130435,1995-01-01,0.5,25,8.5,242,935,294.6,293.2,12-15
1,15,13,13.7391304347826,-83.7478260869565,1995-01-01,0.5,27.5,7.5,244,995,297.4,298.3,13-15
1,15,14,13.7391304347826,-81.2434782608696,1995-01-01,0.5,26.5,3.5,246,1000,300.1,299.6,14-15
1,15,15,13.7391304347826,-78.7391304347826,1995-01-01,0.5,20.5,2.5,244,1000,300.1,299.6,15-15
1,15,16,13.7391304347826,-76.2347826086957,1995-01-01,0.5,19.5,2,246,1000,300.1,299.2,16-15
1,15,17,13.7391304347826,-73.7304347826087,1995-01-01,0.5,20,2.5,248,1000,300.1,299.2,17-15
1,15,18,13.7391304347826,-71.2260869565217,1995-01-01,0.5,24,3.5,246,1000,300.1,299.6,18-15
1,15,19,13.7391304347826,-68.7217391304348,1995-01-01,0.5,26.5,3.5,250,1000,301,299.2,19-15
1,15,20,13.7391304347826,-66.2173913043478,1995-01-01,0.5,24,2.5,250,1000,300.1,299.2,20-15
1,15,21,13.7391304347826,-63.7130434782609,1995-01-01,0.5,26,2,250,1000,300.1,299.6,21-15
1,15,22,13.7391304347826,-61.2086956521739,1995-01-01,0.5,30,2.5,250,1000,299.6,299.2,22-15
1,15,23,13.7391304347826,-58.704347826087,1995-01-01,0.5,26,2,250,1000,299.6,298.7,23-15
1,15,24,13.7391304347826,-56.2,1995-01-01,0.5,23.5,1.5,248,1000,299.2,298.3,24-15
1,16,1,16.2347826086957,-113.8,1995-01-01,22.5,27.5,18.5,250,1000,300.1,297.8,1-16
1,16,2,16.2347826086957,-111.295652173913,1995-01-01,26,23,17,250,1000,301.4,298.3,2-16
1,16,3,16.2347826086957,-108.791304347826,1995-01-01,24,20,16,248,1000,301.4,299.2,3-16
1,16,4,16.2347826086957,-106.286956521739,1995-01-01,18,21,15,248,1000,302.3,300.5,4-16
1,16,5,16.2347826086957,-103.782608695652,1995-01-01,13,19.5,12,248,1000,302.3,301,5-16
1,16,6,16.2347826086957,-101.278260869565,1995-01-01,7.5,16,11,248,995,300.5,301,6-16
1,16,7,16.2347826086957,-98.7739130434783,1995-01-01,4,13,12,244,985,297.4,300.1,7-16
1,16,8,16.2347826086957,-96.2695652173913,1995-01-01,2,14.5,11.5,244,975,296.9,298.3,8-16
1,16,9,16.2347826086957,-93.7652173913043,1995-01-01,2,18,11,242,935,294.1,291.2,9-16
1,16,10,16.2347826086957,-91.2608695652174,1995-01-01,1,22.5,14.5,242,985,294.1,293.6,10-16
1,16,11,16.2347826086957,-88.7565217391304,1995-01-01,1,22.5,14.5,242,985,294.1,293.6,11-16
1,16,12,16.2347826086957,-86.2521739130435,1995-01-01,1,25,10.5,244,995,298.3,298.7,12-16
1,16,13,16.2347826086957,-83.7478260869565,1995-01-01,0.5,23,6,242,1000,298.3,299.2,13-16
1,16,14,16.2347826086957,-81.2434782608696,1995-01-01,0.5,29,3.5,246,1000,299.6,299.2,14-16
1,16,15,16.2347826086957,-78.7391304347826,1995-01-01,0.5,26,3,246,1000,300.1,299.2,15-16
1,16,16,16.2347826086957,-76.2347826086957,1995-01-01,1,22,2.5,248,1000,300.1,299.2,16-16
1,16,17,16.2347826086957,-73.7304347826087,1995-01-01,1,20.5,2.5,250,1000,300.1,299.2,17-16
1,16,18,16.2347826086957,-71.2260869565217,1995-01-01,1,24,2,252,1000,300.1,299.2,18-16
1,16,19,16.2347826086957,-68.7217391304348,1995-01-01,0.5,27.5,2.5,248,1000,299.6,298.7,19-16
1,16,20,16.2347826086957,-66.2173913043478,1995-01-01,0,23,1.5,250,1000,299.6,299.2,20-16
1,16,21,16.2347826086957,-63.7130434782609,1995-01-01,0,19.5,1.5,248,1000,300.1,298.7,21-16
1,16,22,16.2347826086957,-61.2086956521739,1995-01-01,1,24.5,2.5,252,1000,299.2,298.7,22-16
1,16,23,16.2347826086957,-58.704347826087,1995-01-01,1,25.5,2,252,1000,299.2,298.3,23-16
1,16,24,16.2347826086957,-56.2,1995-01-01,1,27,2,252,1000,299.2,297.8,24-16
1,17,1,18.7304347826087,-113.8,1995-01-01,19.5,26.5,17.5,252,1000,298.3,296.9,1-17
1,17,2,18.7304347826087,-111.295652173913,1995-01-01,19.5,26.5,17.5,252,1000,298.3,296.9,2-17
1,17,3,18.7304347826087,-108.791304347826,1995-01-01,24,21.5,19,252,1000,299.2,297.8,3-17
1,17,4,18.7304347826087,-106.286956521739,1995-01-01,24.5,19,18.5,252,995,300.5,297.8,4-17
1,17,5,18.7304347826087,-103.782608695652,1995-01-01,24,14,16,250,1000,299.2,300.1,5-17
1,17,6,18.7304347826087,-101.278260869565,1995-01-01,21.5,12,16,246,900,295.5,293.2,6-17
1,17,7,18.7304347826087,-98.7739130434783,1995-01-01,14.5,10.5,16.5,244,865,292.7,289.3,7-17
1,17,8,18.7304347826087,-96.2695652173913,1995-01-01,7.5,20,21.5,248,920,292.7,290.2,8-17
1,17,9,18.7304347826087,-93.7652173913043,1995-01-01,3,28.5,17,248,1000,297.4,296,9-17
1,17,10,18.7304347826087,-91.2608695652174,1995-01-01,1,22.5,12,246,1000,296.5,296.5,10-17
1,17,11,18.7304347826087,-88.7565217391304,1995-01-01,0.5,23.5,10.5,248,1000,294.6,295.5,11-17
1,17,12,18.7304347826087,-86.2521739130435,1995-01-01,0.5,26.5,8,246,1000,300.5,298.3,12-17
1,17,13,18.7304347826087,-83.7478260869565,1995-01-01,1,26,3.5,248,1000,300.1,298.7,13-17
1,17,14,18.7304347826087,-81.2434782608696,1995-01-01,2.5,22,3.5,248,1000,299.6,299.2,14-17
1,17,15,18.7304347826087,-78.7391304347826,1995-01-01,1.5,17,3,250,1000,299.2,299.6,15-17
1,17,16,18.7304347826087,-76.2347826086957,1995-01-01,1.5,16.5,3,252,1000,299.6,299.2,16-17
1,17,17,18.7304347826087,-73.7304347826087,1995-01-01,1.5,18,4,252,995,297.8,299.2,17-17
1,17,18,18.7304347826087,-71.2260869565217,1995-01-01,1,21.5,4.5,250,990,296.5,297.8,18-17
1,17,19,18.7304347826087,-68.7217391304348,1995-01-01,1,26,3,254,1000,298.3,298.3,19-17
1,17,20,18.7304347826087,-66.2173913043478,1995-01-01,1,26,3,254,1000,298.3,298.3,20-17
1,17,21,18.7304347826087,-63.7130434782609,1995-01-01,1.5,27,2.5,250,1000,299.6,298.3,21-17
1,17,22,18.7304347826087,-61.2086956521739,1995-01-01,1.5,26,2,254,1000,299.2,297.8,22-17
1,17,23,18.7304347826087,-58.704347826087,1995-01-01,1.5,28,3,254,1000,299.2,297.8,23-17
1,17,24,18.7304347826087,-56.2,1995-01-01,2.5,28,3.5,256,1000,298.7,297.4,24-17
1,18,1,21.2260869565217,-113.8,1995-01-01,14.5,29.5,11,258,1000,295,294.6,1-18
1,18,2,21.2260869565217,-111.295652173913,1995-01-01,13.5,27.5,16,258,1000,296.5,295,2-18
1,18,3,21.2260869565217,-108.791304347826,1995-01-01,15,25,19.5,256,1000,297.8,296,3-18
1,18,4,21.2260869565217,-106.286956521739,1995-01-01,19.5,25,19.5,256,1000,298.3,297.4,4-18
1,18,5,21.2260869565217,-103.782608695652,1995-01-01,28,7,18,242,825,289.3,283.7,5-18
1,18,6,21.2260869565217,-101.278260869565,1995-01-01,28,8.5,17,246,795,288.3,282.7,6-18
1,18,7,21.2260869565217,-98.7739130434783,1995-01-01,23,16,21,248,975,292.7,291.7,7-18
1,18,8,21.2260869565217,-96.2695652173913,1995-01-01,14,27,22,252,1000,298.3,296,8-18
1,18,9,21.2260869565217,-93.7652173913043,1995-01-01,6,35,17,252,1000,300.1,296.9,9-18
1,18,10,21.2260869565217,-91.2608695652174,1995-01-01,3.5,25,13.5,252,1000,296.5,296,10-18
1,18,11,21.2260869565217,-88.7565217391304,1995-01-01,3.5,25,13.5,252,1000,296.5,296,11-18
1,18,12,21.2260869565217,-86.2521739130435,1995-01-01,3,26.5,13.5,250,1000,296.5,296.9,12-18
1,18,13,21.2260869565217,-83.7478260869565,1995-01-01,3,28.5,9.5,252,1000,298.3,298.7,13-18
1,18,14,21.2260869565217,-81.2434782608696,1995-01-01,3.5,24.5,6,252,1000,298.3,298.7,14-18
1,18,15,21.2260869565217,-78.7391304347826,1995-01-01,3,19,7,254,1000,296.9,298.3,15-18
1,18,16,21.2260869565217,-76.2347826086957,1995-01-01,2.5,19,5,254,1000,296.5,297.8,16-18
1,18,17,21.2260869565217,-73.7304347826087,1995-01-01,1.5,25.5,6,256,1000,298.7,298.3,17-18
1,18,18,21.2260869565217,-71.2260869565217,1995-01-01,1.5,30.5,5,256,1000,298.7,298.3,18-18
1,18,19,21.2260869565217,-68.7217391304348,1995-01-01,1,30,6,258,1000,298.7,297.4,19-18
1,18,20,21.2260869565217,-66.2173913043478,1995-01-01,1.5,32.5,5.5,258,1000,298.7,297.4,20-18
1,18,21,21.2260869565217,-63.7130434782609,1995-01-01,2.5,32,4,258,1000,298.7,296.9,21-18
1,18,22,21.2260869565217,-61.2086956521739,1995-01-01,3.5,33,5,258,1000,298.7,296.9,22-18
1,18,23,21.2260869565217,-58.704347826087,1995-01-01,4,33,8,258,1000,298.3,296.9,23-18
1,18,24,21.2260869565217,-56.2,1995-01-01,7,31,10,260,1000,297.8,296.5,24-18
1,19,1,23.7217391304348,-113.8,1995-01-01,8,30,9.5,264,1000,294.1,293.6,1-19
1,19,2,23.7217391304348,-111.295652173913,1995-01-01,11,24.5,12.5,262,1000,295,295,2-19
1,19,3,23.7217391304348,-108.791304347826,1995-01-01,13,25,16.5,262,1000,296.5,295.5,3-19
1,19,4,23.7217391304348,-106.286956521739,1995-01-01,19.5,11,20,252,805,286.8,282.7,4-19
1,19,5,23.7217391304348,-103.782608695652,1995-01-01,19.5,11,20,252,805,286.8,282.7,5-19
1,19,6,23.7217391304348,-101.278260869565,1995-01-01,26,7.5,17.5,250,790,285.2,281.6,6-19
1,19,7,23.7217391304348,-98.7739130434783,1995-01-01,27.5,12.5,20.5,252,855,289.8,285.2,7-19
1,19,8,23.7217391304348,-96.2695652173913,1995-01-01,25.5,21.5,19,258,1000,296.5,294.1,8-19
1,19,9,23.7217391304348,-93.7652173913043,1995-01-01,20,26,19,258,1000,297.8,294.6,9-19
1,19,10,23.7217391304348,-91.2608695652174,1995-01-01,14,31,17.5,254,1000,297.8,295.5,10-19
1,19,11,23.7217391304348,-88.7565217391304,1995-01-01,9.5,35,16.5,256,1000,298.7,296,11-19
1,19,12,23.7217391304348,-86.2521739130435,1995-01-01,8.5,38,14.5,258,1000,299.6,296.5,12-19
1,19,13,23.7217391304348,-83.7478260869565,1995-01-01,10,29,13,260,1000,296.9,296,13-19
1,19,14,23.7217391304348,-81.2434782608696,1995-01-01,8,26.5,13,258,1000,296.5,296.5,14-19
1,19,15,23.7217391304348,-78.7391304347826,1995-01-01,4.5,27,10.5,260,1000,296,296,15-19
1,19,16,23.7217391304348,-76.2347826086957,1995-01-01,5,33.5,9,260,1000,297.4,296.9,16-19
1,19,17,23.7217391304348,-73.7304347826087,1995-01-01,5,33.5,9,260,1000,297.4,296.9,17-19
1,19,18,23.7217391304348,-71.2260869565217,1995-01-01,4.5,35,9,258,1000,297.4,296.5,18-19
1,19,19,23.7217391304348,-68.7217391304348,1995-01-01,3.5,37.5,8,262,1000,297.8,296,19-19
1,19,20,23.7217391304348,-66.2173913043478,1995-01-01,2.5,36,7,262,1000,297.4,296,20-19
1,19,21,23.7217391304348,-63.7130434782609,1995-01-01,2.5,35.5,7,264,1000,297.4,296.5,21-19
1,19,22,23.7217391304348,-61.2086956521739,1995-01-01,4,37,6.5,262,1000,297.4,296,22-19
1,19,23,23.7217391304348,-58.704347826087,1995-01-01,8,37,9.5,266,1000,297.4,295.5,23-19
1,19,24,23.7217391304348,-56.2,1995-01-01,12.5,32,11,270,1000,297.4,295,24-19
1,20,1,26.2173913043478,-113.8,1995-01-01,7.5,26,10.5,274,1000,292.2,292.7,1-20
1,20,2,26.2173913043478,-111.295652173913,1995-01-01,8,22,10.5,272,1000,293.2,293.6,2-20
1,20,3,26.2173913043478,-108.791304347826,1995-01-01,10.5,15,18.5,266,880,287.8,284.2,3-20
1,20,4,26.2173913043478,-106.286956521739,1995-01-01,10.5,15,18.5,266,880,287.8,284.2,4-20
1,20,5,26.2173913043478,-103.782608695652,1995-01-01,15,9,16.5,264,825,285.8,279.5,5-20
1,20,6,26.2173913043478,-101.278260869565,1995-01-01,16.5,17.5,21,262,875,288.8,281.1,6-20
1,20,7,26.2173913043478,-98.7739130434783,1995-01-01,19.5,26.5,21,264,995,291.7,289.3,7-20
1,20,8,26.2173913043478,-96.2695652173913,1995-01-01,20,26.5,20,266,1000,294.6,292.2,8-20
1,20,9,26.2173913043478,-93.7652173913043,1995-01-01,20.5,29.5,19,266,1000,296.5,292.7,9-20
1,20,10,26.2173913043478,-91.2608695652174,1995-01-01,19.5,31.5,19,264,1000,296,293.2,10-20
1,20,11,26.2173913043478,-88.7565217391304,1995-01-01,17,38.5,17.5,262,1000,298.3,293.6,11-20
1,20,12,26.2173913043478,-86.2521739130435,1995-01-01,16,38.5,15,264,1000,297.4,294.1,12-20
1,20,13,26.2173913043478,-83.7478260869565,1995-01-01,16,38.5,15,264,1000,297.4,294.1,13-20
1,20,14,26.2173913043478,-81.2434782608696,1995-01-01,16,21.5,14.5,262,1000,292.2,292.7,14-20
1,20,15,26.2173913043478,-78.7391304347826,1995-01-01,12.5,26.5,15.5,266,1000,295,295,15-20
1,20,16,26.2173913043478,-76.2347826086957,1995-01-01,9.5,37.5,15,268,1000,296,295,16-20
1,20,17,26.2173913043478,-73.7304347826087,1995-01-01,8.5,36,15,266,1000,295.5,294.6,17-20
1,20,18,26.2173913043478,-71.2260869565217,1995-01-01,7.5,36.5,13.5,268,1000,296,294.6,18-20
1,20,19,26.2173913043478,-68.7217391304348,1995-01-01,5.5,38.5,14,268,1000,296,294.6,19-20
1,20,20,26.2173913043478,-66.2173913043478,1995-01-01,4.5,37,10,270,1000,296,294.6,20-20
1,20,21,26.2173913043478,-63.7130434782609,1995-01-01,4.5,37,10,270,1000,296,294.6,21-20
1,20,22,26.2173913043478,-61.2086956521739,1995-01-01,6.5,38,11,270,1000,295.5,294.6,22-20
1,20,23,26.2173913043478,-58.704347826087,1995-01-01,6.5,38,11,270,1000,295.5,294.6,23-20
1,20,24,26.2173913043478,-56.2,1995-01-01,10,35,14,272,1000,296,294.1,24-20
1,21,1,28.7130434782609,-113.8,1995-01-01,13,20.5,14.5,276,990,289.3,290.7,1-21
1,21,2,28.7130434782609,-111.295652173913,1995-01-01,11,13.5,17,280,950,286.8,286.8,2-21
1,21,3,28.7130434782609,-108.791304347826,1995-01-01,11,13.5,17,280,950,286.8,286.8,3-21
1,21,4,28.7130434782609,-106.286956521739,1995-01-01,11,14.5,20,278,795,283.7,276.7,4-21
1,21,5,28.7130434782609,-103.782608695652,1995-01-01,14,12.5,17,280,850,284.2,277.3,5-21
1,21,6,28.7130434782609,-101.278260869565,1995-01-01,13.5,21.5,21,274,930,286.8,283.2,6-21
1,21,7,28.7130434782609,-98.7739130434783,1995-01-01,11.5,30.5,21.5,274,995,287.8,287.3,7-21
1,21,8,28.7130434782609,-96.2695652173913,1995-01-01,12,29.5,19,272,990,289.3,288.3,8-21
1,21,9,28.7130434782609,-93.7652173913043,1995-01-01,15,30.5,19.5,270,1000,290.7,288.3,9-21
1,21,10,28.7130434782609,-91.2608695652174,1995-01-01,18,25.5,20.5,270,1000,290.7,289.3,10-21
1,21,11,28.7130434782609,-88.7565217391304,1995-01-01,18,25.5,20.5,270,1000,290.7,289.3,11-21
1,21,12,28.7130434782609,-86.2521739130435,1995-01-01,18.5,28.5,18.5,270,1000,292.7,289.8,12-21
1,21,13,28.7130434782609,-83.7478260869565,1995-01-01,20.5,24,18,268,1000,290.7,289.3,13-21
1,21,14,28.7130434782609,-81.2434782608696,1995-01-01,20.5,18.5,17,266,1000,288.3,288.8,14-21
1,21,15,28.7130434782609,-78.7391304347826,1995-01-01,18.5,40,16,272,1000,296,291.2,15-21
1,21,16,28.7130434782609,-76.2347826086957,1995-01-01,18,38.5,18,272,1000,294.1,292.2,16-21
1,21,17,28.7130434782609,-73.7304347826087,1995-01-01,17,34,18,276,1000,294.1,292.2,17-21
1,21,18,28.7130434782609,-71.2260869565217,1995-01-01,15,35,17.5,274,1000,294.1,292.2,18-21
1,21,19,28.7130434782609,-68.7217391304348,1995-01-01,15,35,17.5,274,1000,294.1,292.2,19-21
1,21,20,28.7130434782609,-66.2173913043478,1995-01-01,14,39.5,17.5,272,1000,295,292.7,20-21
1,21,21,28.7130434782609,-63.7130434782609,1995-01-01,13,36,17.5,274,1000,294.1,293.2,21-21
1,21,22,28.7130434782609,-61.2086956521739,1995-01-01,13,37.5,18,276,1000,294.1,293.2,22-21
1,21,23,28.7130434782609,-58.704347826087,1995-01-01,13.5,38.5,17.5,280,1000,293.6,292.2,23-21
1,21,24,28.7130434782609,-56.2,1995-01-01,12.5,37.5,17.5,280,1000,293.6,292.2,24-21
1,22,1,31.2086956521739,-113.8,1995-01-01,16,16.5,26,298,960,284.7,285.2,1-22
1,22,2,31.2086956521739,-111.295652173913,1995-01-01,16,16.5,26,298,960,284.7,285.2,2-22
1,22,3,31.2086956521739,-108.791304347826,1995-01-01,14,13.5,27,288,860,281.6,276.1,3-22
