fill,colour,x,y,density,group,level,piece,PANEL,xmin,xmax,ymin,ymax
#FFFFFF,#FFFFFF,0.121212121212121,0.766457680250784,5.69022717346585e-16,1,1,1,1,0.106060606060606,0.136363636363636,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.151515151515151,0.766457680250784,1.63372874407689e-14,1,1,1,1,0.136363636363636,0.166666666666667,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.181818181818182,0.766457680250784,3.60561985994125e-13,1,1,1,1,0.166666666666667,0.196969696969697,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.212121212121212,0.766457680250784,6.41387936108703e-12,1,1,1,1,0.196969696969697,0.227272727272727,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.242424242424242,0.766457680250784,9.21999202794344e-11,1,1,1,1,0.227272727272727,0.257575757575758,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.272727272727273,0.766457680250784,1.02407670426785e-09,1,1,1,1,0.257575757575758,0.287878787878788,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.303030303030303,0.766457680250784,8.32937172604937e-09,1,1,1,1,0.287878787878788,0.318181818181818,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.333333333333333,0.766457680250784,4.78261378436697e-08,1,1,1,1,0.318181818181818,0.348484848484848,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.363636363636364,0.766457680250784,1.90391025972577e-07,1,1,1,1,0.348484848484849,0.378787878787879,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.393939393939394,0.766457680250784,5.24132759406389e-07,1,1,1,1,0.378787878787879,0.409090909090909,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.424242424242424,0.766457680250784,1.0216590863698e-06,1,1,1,1,0.409090909090909,0.439393939393939,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.454545454545455,0.766457680250784,1.5595848723517e-06,1,1,1,1,0.43939393939394,0.46969696969697,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.484848484848485,0.766457680250784,2.37302990735066e-06,1,1,1,1,0.46969696969697,0.5,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.515151515151515,0.766457680250784,4.16746749329296e-06,1,1,1,1,0.5,0.53030303030303,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.545454545454546,0.766457680250784,6.96117329335827e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.575757575757576,0.766457680250784,9.27143441178194e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.606060606060606,0.766457680250784,9.6796630785999e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.636363636363637,0.766457680250784,8.57112313353908e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.666666666666667,0.766457680250784,7.524655969579e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.696969696969697,0.766457680250784,8.10320801043129e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.750783699059561,0.782131661442006
#132B43,#132B43,0.727272727272727,0.766457680250784,1.09662480697122e-05,1,1,1,1,0.712121212121212,0.742424242424243,0.750783699059561,0.782131661442006
#132B43,#132B43,0.757575757575758,0.766457680250784,1.46654006185293e-05,1,1,1,1,0.742424242424243,0.772727272727273,0.750783699059561,0.782131661442006
#132B44,#132B44,0.787878787878788,0.766457680250784,1.6359702167644e-05,1,1,1,1,0.772727272727273,0.803030303030303,0.750783699059561,0.782131661442006
#132B43,#132B43,0.818181818181818,0.766457680250784,1.48612778127505e-05,1,1,1,1,0.803030303030303,0.833333333333333,0.750783699059561,0.782131661442006
#132B43,#132B43,0.848484848484849,0.766457680250784,1.1459406135482e-05,1,1,1,1,0.833333333333334,0.863636363636364,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.878787878787879,0.766457680250784,7.82260882199765e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.909090909090909,0.766457680250784,4.8155708839466e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.93939393939394,0.766457680250784,2.67660587372187e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.750783699059561,0.782131661442006
#FFFFFF,#FFFFFF,0.0606060606060605,0.797805642633229,1.27717225238179e-20,1,1,1,1,0.0454545454545455,0.0757575757575756,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.0909090909090909,0.797805642633229,8.41591918147032e-19,1,1,1,1,0.0757575757575758,0.106060606060606,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.121212121212121,0.797805642633229,4.40370719881538e-17,1,1,1,1,0.106060606060606,0.136363636363636,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.151515151515151,0.797805642633229,1.87773210287561e-15,1,1,1,1,0.136363636363636,0.166666666666667,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.181818181818182,0.797805642633229,6.33587630115964e-14,1,1,1,1,0.166666666666667,0.196969696969697,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.212121212121212,0.797805642633229,1.59916847930856e-12,1,1,1,1,0.196969696969697,0.227272727272727,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.242424242424242,0.797805642633229,2.88380117836057e-11,1,1,1,1,0.227272727272727,0.257575757575758,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.272727272727273,0.797805642633229,3.61914895977526e-10,1,1,1,1,0.257575757575758,0.287878787878788,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.303030303030303,0.797805642633229,3.12131262463584e-09,1,1,1,1,0.287878787878788,0.318181818181818,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.333333333333333,0.797805642633229,1.84042228545928e-08,1,1,1,1,0.318181818181818,0.348484848484848,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.363636363636364,0.797805642633229,7.41901692991137e-08,1,1,1,1,0.348484848484849,0.378787878787879,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.393939393939394,0.797805642633229,2.06500929312168e-07,1,1,1,1,0.378787878787879,0.409090909090909,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.424242424242424,0.797805642633229,4.15495789267282e-07,1,1,1,1,0.409090909090909,0.439393939393939,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.454545454545455,0.797805642633229,7.08007123996646e-07,1,1,1,1,0.43939393939394,0.46969696969697,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.484848484848485,0.797805642633229,1.34011210927241e-06,1,1,1,1,0.46969696969697,0.5,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.515151515151515,0.797805642633229,2.83119368236925e-06,1,1,1,1,0.5,0.53030303030303,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.545454545454546,0.797805642633229,5.21746865362388e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.575757575757576,0.797805642633229,7.47487022489221e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.606060606060606,0.797805642633229,8.44923189475657e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.636363636363637,0.797805642633229,8.07839210068069e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.666666666666667,0.797805642633229,7.37283515370456e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.696969696969697,0.797805642633229,7.88005844678384e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.782131661442006,0.813479623824451
#132B43,#132B43,0.727272727272727,0.797805642633229,1.04868811230897e-05,1,1,1,1,0.712121212121212,0.742424242424243,0.782131661442006,0.813479623824451
#132B43,#132B43,0.757575757575758,0.797805642633229,1.37482636423476e-05,1,1,1,1,0.742424242424243,0.772727272727273,0.782131661442006,0.813479623824451
#132B43,#132B43,0.787878787878788,0.797805642633229,1.48245397883838e-05,1,1,1,1,0.772727272727273,0.803030303030303,0.782131661442006,0.813479623824451
#132B43,#132B43,0.818181818181818,0.797805642633229,1.28332076528319e-05,1,1,1,1,0.803030303030303,0.833333333333333,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.848484848484849,0.797805642633229,9.47933250045917e-06,1,1,1,1,0.833333333333334,0.863636363636364,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.878787878787879,0.797805642633229,6.50891981624958e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.909090909090909,0.797805642633229,4.37326467885219e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.93939393939394,0.797805642633229,2.80341800340941e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.782131661442006,0.813479623824451
#FFFFFF,#FFFFFF,0.0606060606060605,0.829153605015674,6.95155247454138e-22,1,1,1,1,0.0454545454545455,0.0757575757575756,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.0909090909090909,0.829153605015674,7.05663145558187e-20,1,1,1,1,0.0757575757575758,0.106060606060606,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.121212121212121,0.829153605015674,5.48567893197545e-18,1,1,1,1,0.106060606060606,0.136363636363636,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.151515151515151,0.829153605015674,3.0963554859546e-16,1,1,1,1,0.136363636363636,0.166666666666667,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.181818181818182,0.829153605015674,1.22652716487393e-14,1,1,1,1,0.166666666666667,0.196969696969697,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.212121212121212,0.829153605015674,3.35112573424871e-13,1,1,1,1,0.196969696969697,0.227272727272727,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.242424242424242,0.829153605015674,6.26556354941218e-12,1,1,1,1,0.227272727272727,0.257575757575758,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.272727272727273,0.829153605015674,7.98966491803641e-11,1,1,1,1,0.257575757575758,0.287878787878788,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.303030303030303,0.829153605015674,6.9415719231924e-10,1,1,1,1,0.287878787878788,0.318181818181818,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.333333333333333,0.829153605015674,4.11522002954971e-09,1,1,1,1,0.318181818181818,0.348484848484848,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.363636363636364,0.829153605015674,1.67998526611415e-08,1,1,1,1,0.348484848484849,0.378787878787879,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.393939393939394,0.829153605015674,4.91541760049626e-08,1,1,1,1,0.378787878787879,0.409090909090909,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.424242424242424,0.829153605015674,1.1870910926206e-07,1,1,1,1,0.409090909090909,0.439393939393939,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.454545454545455,0.829153605015674,3.0857243839532e-07,1,1,1,1,0.43939393939394,0.46969696969697,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.484848484848485,0.829153605015674,8.98244067595324e-07,1,1,1,1,0.46969696969697,0.5,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.515151515151515,0.829153605015674,2.28116046368422e-06,1,1,1,1,0.5,0.53030303030303,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.545454545454546,0.829153605015674,4.35494498193443e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.575757575757576,0.829153605015674,6.14538005672679e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.606060606060606,0.829153605015674,6.70740962557126e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.636363636363637,0.829153605015674,6.16713514087587e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.666666666666667,0.829153605015674,5.6013008129035e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.696969696969697,0.829153605015674,6.51473800926436e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.727272727272727,0.829153605015674,9.62938903718826e-06,1,1,1,1,0.712121212121212,0.742424242424243,0.813479623824451,0.844827586206897
#132B43,#132B43,0.757575757575758,0.829153605015674,1.31236388649058e-05,1,1,1,1,0.742424242424243,0.772727272727273,0.813479623824451,0.844827586206897
#132B43,#132B43,0.787878787878788,0.829153605015674,1.37982048778551e-05,1,1,1,1,0.772727272727273,0.803030303030303,0.813479623824451,0.844827586206897
#132B43,#132B43,0.818181818181818,0.829153605015674,1.1032927896448e-05,1,1,1,1,0.803030303030303,0.833333333333333,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.848484848484849,0.829153605015674,7.35483356959776e-06,1,1,1,1,0.833333333333334,0.863636363636364,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.878787878787879,0.829153605015674,4.87100493791846e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.909090909090909,0.829153605015674,3.5193187567703e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.93939393939394,0.829153605015674,2.46425043253496e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.813479623824451,0.844827586206897
#FFFFFF,#FFFFFF,0.0606060606060605,0.860501567398119,5.78559242372504e-23,1,1,1,1,0.0454545454545455,0.0757575757575756,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.0909090909090909,0.860501567398119,7.2127880783366e-21,1,1,1,1,0.0757575757575758,0.106060606060606,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.121212121212121,0.860501567398119,6.23620299559834e-19,1,1,1,1,0.106060606060606,0.136363636363636,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.151515151515151,0.860501567398119,3.69858335233065e-17,1,1,1,1,0.136363636363636,0.166666666666667,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.181818181818182,0.860501567398119,1.4974284533261e-15,1,1,1,1,0.166666666666667,0.196969696969697,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.212121212121212,0.860501567398119,4.13013822851427e-14,1,1,1,1,0.196969696969697,0.227272727272727,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.242424242424242,0.860501567398119,7.75504317541759e-13,1,1,1,1,0.227272727272727,0.257575757575758,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.272727272727273,0.860501567398119,9.91714546526864e-12,1,1,1,1,0.257575757575758,0.287878787878788,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.303030303030303,0.860501567398119,8.66612256154158e-11,1,1,1,1,0.287878787878788,0.318181818181818,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.333333333333333,0.860501567398119,5.25393362007335e-10,1,1,1,1,0.318181818181818,0.348484848484848,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.363636363636364,0.860501567398119,2.34969434967642e-09,1,1,1,1,0.348484848484849,0.378787878787879,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.393939393939394,0.860501567398119,9.32826570846755e-09,1,1,1,1,0.378787878787879,0.409090909090909,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.424242424242424,0.860501567398119,4.15297887912659e-08,1,1,1,1,0.409090909090909,0.439393939393939,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.454545454545455,0.860501567398119,1.90037158214921e-07,1,1,1,1,0.43939393939394,0.46969696969697,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.484848484848485,0.860501567398119,6.98795066249057e-07,1,1,1,1,0.46969696969697,0.5,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.515151515151515,0.860501567398119,1.84365709760403e-06,1,1,1,1,0.5,0.53030303030303,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.545454545454546,0.860501567398119,3.41527923662044e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.575757575757576,0.860501567398119,4.5178254222564e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.606060606060606,0.860501567398119,4.4884526858695e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.636363636363637,0.860501567398119,3.75004360413909e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.666666666666667,0.860501567398119,3.47037436395782e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.696969696969697,0.860501567398119,4.97244014072641e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.727272727272727,0.860501567398119,8.70119309249627e-06,1,1,1,1,0.712121212121212,0.742424242424243,0.844827586206897,0.876175548589342
#132B43,#132B43,0.757575757575758,0.860501567398119,1.25922840778034e-05,1,1,1,1,0.742424242424243,0.772727272727273,0.844827586206897,0.876175548589342
#132B43,#132B43,0.787878787878788,0.860501567398119,1.32430867098638e-05,1,1,1,1,0.772727272727273,0.803030303030303,0.844827586206897,0.876175548589342
#132B43,#132B43,0.818181818181818,0.860501567398119,1.01193262730616e-05,1,1,1,1,0.803030303030303,0.833333333333333,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.848484848484849,0.860501567398119,6.19306564202731e-06,1,1,1,1,0.833333333333334,0.863636363636364,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.878787878787879,0.860501567398119,3.83469296795357e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.909090909090909,0.860501567398119,2.78770625690513e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.93939393939394,0.860501567398119,1.98862990588585e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.844827586206897,0.876175548589342
#FFFFFF,#FFFFFF,0.0606060606060605,0.891849529780564,3.75990098051217e-24,1,1,1,1,0.0454545454545455,0.0757575757575756,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.0909090909090909,0.891849529780564,4.83218313470893e-22,1,1,1,1,0.0757575757575758,0.106060606060606,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.121212121212121,0.891849529780564,4.23327023111009e-20,1,1,1,1,0.106060606060606,0.136363636363636,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.151515151515151,0.891849529780564,2.52486980820146e-18,1,1,1,1,0.136363636363636,0.166666666666667,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.181818181818182,0.891849529780564,1.02481438169241e-16,1,1,1,1,0.166666666666667,0.196969696969697,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.212121212121212,0.891849529780564,2.83131235710095e-15,1,1,1,1,0.196969696969697,0.227272727272727,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.242424242424242,0.891849529780564,5.33410830893698e-14,1,1,1,1,0.227272727272727,0.257575757575758,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.272727272727273,0.891849529780564,6.91017780409147e-13,1,1,1,1,0.257575757575758,0.287878787878788,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.303030303030303,0.891849529780564,6.37439426525827e-12,1,1,1,1,0.287878787878788,0.318181818181818,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.333333333333333,0.891849529780564,4.73376072868145e-11,1,1,1,1,0.318181818181818,0.348484848484848,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.363636363636364,0.891849529780564,3.61894483396074e-10,1,1,1,1,0.348484848484849,0.378787878787879,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.393939393939394,0.891849529780564,3.06334717174692e-09,1,1,1,1,0.378787878787879,0.409090909090909,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.424242424242424,0.891849529780564,2.27652639034518e-08,1,1,1,1,0.409090909090909,0.439393939393939,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.454545454545455,0.891849529780564,1.24556283398992e-07,1,1,1,1,0.43939393939394,0.46969696969697,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.484848484848485,0.891849529780564,4.7421152534678e-07,1,1,1,1,0.46969696969697,0.5,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.515151515151515,0.891849529780564,1.24386854749832e-06,1,1,1,1,0.5,0.53030303030303,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.545454545454546,0.891849529780564,2.26556430743761e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.575757575757576,0.891849529780564,2.93965952979688e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.606060606060606,0.891849529780564,2.87987462584787e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.636363636363637,0.891849529780564,2.42284340226896e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.666666666666667,0.891849529780564,2.3730293886881e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.696969696969697,0.891849529780564,3.69981443122393e-06,1,1,1,1,0.681818181818182,0.712121212121212,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.727272727272727,0.891849529780564,6.77295608968775e-06,1,1,1,1,0.712121212121212,0.742424242424243,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.757575757575758,0.891849529780564,9.95582374301357e-06,1,1,1,1,0.742424242424243,0.772727272727273,0.876175548589342,0.907523510971787
#132B43,#132B43,0.787878787878788,0.891849529780564,1.04703498439137e-05,1,1,1,1,0.772727272727273,0.803030303030303,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.818181818181818,0.891849529780564,7.87111022081445e-06,1,1,1,1,0.803030303030303,0.833333333333333,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.848484848484849,0.891849529780564,4.6505576969831e-06,1,1,1,1,0.833333333333334,0.863636363636364,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.878787878787879,0.891849529780564,2.83871942893378e-06,1,1,1,1,0.863636363636364,0.893939393939394,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.909090909090909,0.891849529780564,2.2195995393428e-06,1,1,1,1,0.893939393939394,0.924242424242424,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.93939393939394,0.891849529780564,1.78336983860116e-06,1,1,1,1,0.924242424242424,0.954545454545455,0.876175548589342,0.907523510971787
#FFFFFF,#FFFFFF,0.0606060606060605,0.92319749216301,1.41321253377877e-25,1,1,1,1,0.0454545454545455,0.0757575757575756,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.0909090909090909,0.92319749216301,1.82239378665618e-23,1,1,1,1,0.0757575757575758,0.106060606060606,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.121212121212121,0.92319749216301,1.59895242073458e-21,1,1,1,1,0.106060606060606,0.136363636363636,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.151515151515151,0.92319749216301,9.54684078626929e-20,1,1,1,1,0.136363636363636,0.166666666666667,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.181818181818182,0.92319749216301,3.88385158251438e-18,1,1,1,1,0.166666666666667,0.196969696969697,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.212121212121212,0.92319749216301,1.08275174288081e-16,1,1,1,1,0.196969696969697,0.227272727272727,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.242424242424242,0.92319749216301,2.11937512728628e-15,1,1,1,1,0.227272727272727,0.257575757575758,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.272727272727273,0.92319749216301,3.19022619445528e-14,1,1,1,1,0.257575757575758,0.287878787878788,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.303030303030303,0.92319749216301,4.61767797343698e-13,1,1,1,1,0.287878787878788,0.318181818181818,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.333333333333333,0.92319749216301,7.52808243284420e-12,1,1,1,1,0.318181818181818,0.348484848484848,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.363636363636364,0.92319749216301,1.15158863757845e-10,1,1,1,1,0.348484848484849,0.378787878787879,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.393939393939394,0.92319749216301,1.3370930513669e-09,1,1,1,1,0.378787878787879,0.409090909090909,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.424242424242424,0.92319749216301,1.0871341898053e-08,1,1,1,1,0.409090909090909,0.439393939393939,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.454545454545455,0.92319749216301,6.07040583659846e-08,1,1,1,1,0.43939393939394,0.46969696969697,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.484848484848485,0.92319749216301,2.32720821747935e-07,1,1,1,1,0.46969696969697,0.5,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.515151515151515,0.92319749216301,6.19092830927271e-07,1,1,1,1,0.5,0.53030303030303,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.545454545454546,0.92319749216301,1.17466153253613e-06,1,1,1,1,0.53030303030303,0.560606060606061,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.575757575757576,0.92319749216301,1.68129101827089e-06,1,1,1,1,0.560606060606061,0.590909090909091,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.606060606060606,0.92319749216301,1.97131809300992e-06,1,1,1,1,0.590909090909091,0.621212121212121,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.636363636363637,0.92319749216301,2.04080633900945e-06,1,1,1,1,0.621212121212121,0.651515151515152,0.907523510971787,0.938871473354232
#FFFFFF,#FFFFFF,0.666666666666667,0.92319749216301,2.05288012292036e-06,1,1,1,1,0.651515151515152,0.681818181818182,0.907523510971787,0.938871473354232
