alpha	colour	x	y	group
0.1956	#1F4364	0.146464646464646	0.208329144795431	50
0.1956	#1F4364	0.247474747474748	0.23923087436241	50
0.1956	#1F4364	0.348484848484849	0.258141719104907	50
0.1956	#1F4364	0.44949494949495	0.293076536439821	50
0.1956	#1F4364	0.550505050505051	0.327936882677445	50
0.1956	#1F4364	0.651515151515152	0.352918473093916	50
0.1956	#1F4364	0.752525252525253	0.376886131749023	50
0.1956	#1F4364	0.853535353535354	0.409614794548371	50
0.1956	#1F4364	0.954545454545455	0.435737509029773	50
0.1556	#29577E	0.0454545454545455	0.135528189160554	51
0.1556	#29577E	0.146464646464646	0.179435816419165	51
0.1556	#29577E	0.247474747474748	0.209094355883793	51
0.1556	#29577E	0.348484848484849	0.275580962800311	51
0.1556	#29577E	0.44949494949495	0.337765064396172	51
0.1556	#29577E	0.550505050505051	0.371955369255471	51
0.1556	#29577E	0.651515151515152	0.392943835758865	51
0.1556	#29577E	0.752525252525253	0.450933358435236	51
0.1556	#29577E	0.853535353535354	0.496001567990782	51
0.1556	#29577E	0.954545454545455	0.534953154052247	51
0.1752	#254F74	0.0454545454545455	0.167333302609501	52
0.1752	#254F74	0.146464646464646	0.222414841946591	52
0.1752	#254F74	0.247474747474748	0.250796192941281	52
0.1752	#254F74	0.348484848484849	0.290610271450461	52
0.1752	#254F74	0.44949494949495	0.315095860385152	52
0.1752	#254F74	0.550505050505051	0.359079199143329	52
0.1752	#254F74	0.651515151515152	0.391217221041672	52
0.1752	#254F74	0.752525252525253	0.43660254519314	52
0.1752	#254F74	0.853535353535354	0.472614404415891	52
0.1752	#254F74	0.954545454545455	0.496475423218742	52
0.214	#3D80B5	0.0454545454545455	0.229801170759374	53
0.214	#3D80B5	0.146464646464646	0.264494995220568	53
0.214	#3D80B5	0.247474747474748	0.337445107638234	53
0.214	#3D80B5	0.348484848484849	0.367064674122912	53
0.214	#3D80B5	0.44949494949495	0.430685280668191	53
0.214	#3D80B5	0.550505050505051	0.467794156417368	53
0.214	#3D80B5	0.651515151515152	0.54663290118552	53
0.214	#3D80B5	0.752525252525253	0.596267599343642	53
0.214	#3D80B5	0.853535353535354	0.666827942035083	53
0.214	#3D80B5	0.954545454545455	0.73380891689036	53
0.1836	#204567	0.0454545454545455	0.180722478138174	54
0.1836	#204567	0.146464646464646	0.233041865510676	54
0.1836	#204567	0.247474747474748	0.250695389154923	54
0.1836	#204567	0.348484848484849	0.285563844453778	54
0.1836	#204567	0.44949494949495	0.31165218781203	54
0.1836	#204567	0.550505050505051	0.33513778962918	54
0.1836	#204567	0.651515151515152	0.370176319109218	54
0.1836	#204567	0.752525252525253	0.37834150637935	54
0.1836	#204567	0.853535353535354	0.420866382682879	54
0.1836	#204567	0.954545454545455	0.445815027251423	54
0.2204	#458FC9	0.0454545454545455	0.240401974699112	55
0.2204	#458FC9	0.146464646464646	0.285914004359059	55
0.2204	#458FC9	0.247474747474748	0.341437464466467	55
0.2204	#458FC9	0.348484848484849	0.439015801761051	55
0.2204	#458FC9	0.44949494949495	0.478589275801025	55
0.2204	#458FC9	0.550505050505051	0.547241767105347	55
0.2204	#458FC9	0.651515151515152	0.604087679850059	55
0.2204	#458FC9	0.752525252525253	0.649817043058142	55
0.2204	#458FC9	0.853535353535354	0.748911997033827	55
0.2204	#458FC9	0.954545454545455	0.802880739184256	55
0.1868	#2A5981	0.0454545454545455	0.18593846839274	56
0.1868	#2A5981	0.146464646464646	0.216204733375004	56
0.1868	#2A5981	0.247474747474748	0.279352722118186	56
0.1868	#2A5981	0.348484848484849	0.304168259555558	56
0.1868	#2A5981	0.44949494949495	0.31840074568479	56
0.1868	#2A5981	0.550505050505051	0.373925423677856	56
0.1868	#2A5981	0.651515151515152	0.420379992234971	56
0.1868	#2A5981	0.752525252525253	0.432644074275311	56
0.1868	#2A5981	0.853535353535354	0.499320890124407	56
0.1868	#2A5981	0.954545454545455	0.544038409624618	56
0.2772	#3E82B8	0.0454545454545455	0.332187129003668	57
0.2772	#3E82B8	0.146464646464646	0.370238638247726	57
0.2772	#3E82B8	0.247474747474748	0.429499459059823	57
0.2772	#3E82B8	0.348484848484849	0.461235071469526	57
0.2772	#3E82B8	0.44949494949495	0.523493462654565	57
0.2772	#3E82B8	0.550505050505051	0.565504828991871	57
0.2772	#3E82B8	0.651515151515152	0.629556597078264	57
0.2772	#3E82B8	0.752525252525253	0.655898964397346	57
0.2772	#3E82B8	0.853535353535354	0.70020048647476	57
0.2772	#3E82B8	0.954545454545455	0.744329878533928	57
0.2208	#316693	0.0454545454545455	0.241173495811779	58
0.2208	#316693	0.146464646464646	0.294149762420791	58
0.2208	#316693	0.247474747474748	0.317200445971379	58
0.2208	#316693	0.348484848484849	0.37443792502198	58
0.2208	#316693	0.44949494949495	0.405910804242822	58
0.2208	#316693	0.550505050505051	0.451927166354233	58
0.2208	#316693	0.651515151515152	0.48305479887581	58
0.2208	#316693	0.752525252525253	0.54712311479189	58
0.2208	#316693	0.853535353535354	0.581089068337006	58
0.2208	#316693	0.954545454545455	0.610775545938297	58
0.1176	#183652	0.0454545454545455	0.07398664181746	59
0.1176	#183652	0.146464646464646	0.12583967447951	59
0.1176	#183652	0.247474747474748	0.147293261601566	59
0.1176	#183652	0.348484848484849	0.17680921247836	59
0.1176	#183652	0.44949494949495	0.199228882820851	59
0.1176	#183652	0.550505050505051	0.248970288710035	59
0.1176	#183652	0.651515151515152	0.270771924805216	59
0.1176	#183652	0.752525252525253	0.30794864788145	59
0.1176	#183652	0.853535353535354	0.307330430284103	59
0.1176	#183652	0.954545454545455	0.363274000821321	59
0.1672	#2A5981	0.0454545454545455	0.15423404979286	60
0.1672	#2A5981	0.146464646464646	0.18830425128744	60
0.1672	#2A5981	0.247474747474748	0.251508235350994	60
0.1672	#2A5981	0.348484848484849	0.305202129546728	60
0.1672	#2A5981	0.44949494949495	0.336663627412118	60
0.1672	#2A5981	0.550505050505051	0.380541279476788	60
0.1672	#2A5981	0.651515151515152	0.413507824773138	60
0.1672	#2A5981	0.752525252525253	0.458105598031573	60
0.1672	#2A5981	0.853535353535354	0.520081866401232	60
0.1672	#2A5981	0.954545454545455	0.54718287208101	60
0.2124	#2C5D87	0.0454545454545455	0.227674978040091	61
0.2124	#2C5D87	0.146464646464646	0.28498294705315	61
0.2124	#2C5D87	0.247474747474748	0.306738919552006	61
0.2124	#2C5D87	0.348484848484849	0.344438249528349	61
0.2124	#2C5D87	0.44949494949495	0.372132504863754	61
0.2124	#2C5D87	0.550505050505051	0.414261202763003	61
0.2124	#2C5D87	0.651515151515152	0.467108421511141	61
0.2124	#2C5D87	0.752525252525253	0.504388708963566	61
0.2124	#2C5D87	0.853535353535354	0.536505478190116	61
0.2124	#2C5D87	0.954545454545455	0.566061149029554	61
0.1748	#28557C	0.0454545454545455	0.166498569032107	62
0.1748	#28557C	0.146464646464646	0.215088761391038	62
0.1748	#28557C	0.247474747474748	0.263826268010326	62
0.1748	#28557C	0.348484848484849	0.313601635838775	62
0.1748	#28557C	0.44949494949495	0.322735069356529	62
0.1748	#28557C	0.550505050505051	0.372563964682347	62
0.1748	#28557C	0.651515151515152	0.411533003992499	62
0.1748	#28557C	0.752525252525253	0.433561700650249	62
0.1748	#28557C	0.853535353535354	0.487838487308813	62
0.1748	#28557C	0.954545454545455	0.527742998013953	62
0.172	#2D5F89	0.0454545454545455	0.161774358048711	63
0.172	#2D5F89	0.146464646464646	0.180535025070898	63
0.172	#2D5F89	0.247474747474748	0.247439796443771	63
0.172	#2D5F89	0.348484848484849	0.277754501118513	63
0.172	#2D5F89	0.44949494949495	0.327729219141278	63
0.172	#2D5F89	0.550505050505051	0.383669786087789	63
0.172	#2D5F89	0.651515151515152	0.419334976086168	63
0.172	#2D5F89	0.752525252525253	0.473399138721518	63
0.172	#2D5F89	0.853535353535354	0.526440368409482	63
0.172	#2D5F89	0.954545454545455	0.574210554167893	63
0.21	#22496B	0.0454545454545455	0.223258683029825	64
0.21	#22496B	0.146464646464646	0.238093122065139	64
0.21	#22496B	0.247474747474748	0.304461783094025	64
0.21	#22496B	0.348484848484849	0.293188392018833	64
0.21	#22496B	0.44949494949495	0.325854008317591	64
0.21	#22496B	0.550505050505051	0.372230574241131	64
0.21	#22496B	0.651515151515152	0.390537344374075	64
0.21	#22496B	0.752525252525253	0.399498819561919	64
0.21	#22496B	0.853535353535354	0.428257205451979	64
0.21	#22496B	0.954545454545455	0.464216904953525	64
0.1768	#204567	0.0454545454545455	0.170088300875535	65
0.1768	#204567	0.146464646464646	0.195471093957967	65
0.1768	#204567	0.247474747474748	0.225160345490261	65
0.1768	#204567	0.348484848484849	0.255248470376933	65
0.1768	#204567	0.44949494949495	0.284016125962151	65
0.1768	#204567	0.550505050505051	0.336339378590282	65
0.1768	#204567	0.651515151515152	0.354904391491369	65
0.1768	#204567	0.752525252525253	0.391018495165176	65
0.1768	#204567	0.853535353535354	0.418787754304526	65
0.1768	#204567	0.954545454545455	0.446261824847893	65
0.23	#306591	0.0454545454545455	0.256117263196537	66
0.23	#306591	0.146464646464646	0.280950061062867	66
0.23	#306591	0.247474747474748	0.315393390778502	66
0.23	#306591	0.348484848484849	0.368334960866325	66
0.23	#306591	0.44949494949495	0.399021285341146	66
0.23	#306591	0.550505050505051	0.45886607237459	66
0.23	#306591	0.651515151515152	0.477735218392473	66
0.23	#306591	0.752525252525253	0.537512139601806	66
0.23	#306591	0.853535353535354	0.56828685838089	66
0.23	#306591	0.954545454545455	0.604190839742249	66
0.2048	#336A98	0.0454545454545455	0.215441126981281	67
0.2048	#336A98	0.146464646464646	0.27668708209878	67
0.2048	#336A98	0.247474747474748	0.298330052022671	67
0.2048	#336A98	0.348484848484849	0.364845225621741	67
0.2048	#336A98	0.44949494949495	0.39691192669848	67
0.2048	#336A98	0.550505050505051	0.45513245055098	67
0.2048	#336A98	0.651515151515152	0.517434013256794	67
0.2048	#336A98	0.752525252525253	0.556812322799397	67
0.2048	#336A98	0.853535353535354	0.607757467645883	67
0.2048	#336A98	0.954545454545455	0.630443906720367	67
0.1608	#3A79AC	0.0454545454545455	0.143969687044389	68
0.1608	#3A79AC	0.146464646464646	0.216026407663993	68
0.1608	#3A79AC	0.247474747474748	0.256902461068259	68
0.1608	#3A79AC	0.348484848484849	0.326368087817506	68
0.1608	#3A79AC	0.44949494949495	0.379428389998812	68
0.1608	#3A79AC	0.550505050505051	0.44669187210079	68
0.1608	#3A79AC	0.651515151515152	0.506455616908338	68
0.1608	#3A79AC	0.752525252525253	0.570324763889798	68
0.1608	#3A79AC	0.853535353535354	0.628977653645461	68
0.1608	#3A79AC	0.954545454545455	0.702575823648839	68
0.2488	#3976A9	0.0454545454545455	0.286322876011604	69
0.2488	#3976A9	0.146464646464646	0.331425731628172	69
0.2488	#3976A9	0.247474747474748	0.371820989032063	69
0.2488	#3976A9	0.348484848484849	0.410516048636384	69
0.2488	#3976A9	0.44949494949495	0.453582942248084	69
0.2488	#3976A9	0.550505050505051	0.49471207154736	69
0.2488	#3976A9	0.651515151515152	0.554711959898148	69
0.2488	#3976A9	0.752525252525253	0.60676942163731	69
0.2488	#3976A9	0.853535353535354	0.654515771406622	69
0.2488	#3976A9	0.954545454545455	0.689514000823752	69
0.1496	#183551	0.0454545454545455	0.125921499227791	70
0.1496	#183551	0.146464646464646	0.176845403189212	70
0.1496	#183551	0.247474747474748	0.192166487746179	70
0.1496	#183551	0.348484848484849	0.215835337855038	70
0.1496	#183551	0.44949494949495	0.237139171441181	70
0.1496	#183551	0.550505050505051	0.24609973078027	70
0.1496	#183551	0.651515151515152	0.273672247703297	70
0.1496	#183551	0.752525252525253	0.32058697340744	70
0.1496	#183551	0.853535353535354	0.318105596803296	70
0.1496	#183551	0.954545454545455	0.361979273921646	70
0.2288	#2D5F89	0.0454545454545455	0.271194522955172	71
0.2288	#2D5F89	0.146464646464646	0.253990370282712	71
0.2288	#2D5F89	0.247474747474748	0.322521276093096	71
0.2288	#2D5F89	0.348484848484849	0.356792219279577	71
0.2288	#2D5F89	0.44949494949495	0.378529860710081	71
0.2288	#2D5F89	0.550505050505051	0.404371988985604	71
0.2288	#2D5F89	0.651515151515152	0.451431275046554	71
0.2288	#2D5F89	0.752525252525253	0.49865965621387	71
0.2288	#2D5F89	0.853535353535354	0.536394498807766	71
0.2288	#2D5F89	0.954545454545455	0.574786349052976	71
0.1836	#346E9D	0.0454545454545455	0.180792482867357	72
0.1836	#346E9D	0.146464646464646	0.235690485704022	72
0.1836	#346E9D	0.247474747474748	0.311126481605903	72
0.1836	#346E9D	0.348484848484849	0.336200914513189	72
0.1836	#346E9D	0.44949494949495	0.385531460911255	72
0.1836	#346E9D	0.550505050505051	0.458595951761217	72
0.1836	#346E9D	0.651515151515152	0.503076076781089	72
0.1836	#346E9D	0.752525252525253	0.554418233279715	72
0.1836	#346E9D	0.853535353535354	0.607164672644751	72
0.1836	#346E9D	0.954545454545455	0.646894197307274	72
0.2188	#326A98	0.0454545454545455	0.237590930579758	73
0.2188	#326A98	0.146464646464646	0.26815158194767	73
0.2188	#326A98	0.247474747474748	0.332427878808453	73
0.2188	#326A98	0.348484848484849	0.367287379596692	73
0.2188	#326A98	0.44949494949495	0.403394841442312	73
0.2188	#326A98	0.550505050505051	0.455482883101872	73
0.2188	#326A98	0.651515151515152	0.487166318352716	73
0.2188	#326A98	0.752525252525253	0.544900663648567	73
0.2188	#326A98	0.853535353535354	0.585003535235132	73
0.2188	#326A98	0.954545454545455	0.629636679780457	73
0.2436	#336A98	0.0454545454545455	0.277875943698647	74
0.2436	#336A98	0.146464646464646	0.2988281557489	74
0.2436	#336A98	0.247474747474748	0.365185364809343	74
0.2436	#336A98	0.348484848484849	0.403465541776626	74
0.2436	#336A98	0.44949494949495	0.433005409706942	74
0.2436	#336A98	0.550505050505051	0.469408569257058	74
0.2436	#336A98	0.651515151515152	0.530465409255157	74
0.2436	#336A98	0.752525252525253	0.539922297200662	74
0.2436	#336A98	0.853535353535354	0.599801096487791	74
0.2436	#336A98	0.954545454545455	0.630572372955353	74
0.186	#336B99	0.0454545454545455	0.184569650807117	75
0.186	#336B99	0.146464646464646	0.263687905504625	75
0.186	#336B99	0.247474747474748	0.299109940054003	75
0.186	#336B99	0.348484848484849	0.365666407825449	75
0.186	#336B99	0.44949494949495	0.392021078801374	75
0.186	#336B99	0.550505050505051	0.444494431347917	75
0.186	#336B99	0.651515151515152	0.483647193456752	75
0.186	#336B99	0.752525252525253	0.545646504494917	75
0.186	#336B99	0.853535353535354	0.586443322116711	75
0.186	#336B99	0.954545454545455	0.634550193819852	75
0.1616	#316794	0.0454545454545455	0.144894644709797	76
0.1616	#316794	0.146464646464646	0.213660077163054	76
0.1616	#316794	0.247474747474748	0.245708135176873	76
0.1616	#316794	0.348484848484849	0.29926204728847	76
0.1616	#316794	0.44949494949495	0.357236393630552	76
0.1616	#316794	0.550505050505051	0.414698517611109	76
0.1616	#316794	0.651515151515152	0.460477530500166	76
0.1616	#316794	0.752525252525253	0.534623366946902	76
0.1616	#316794	0.853535353535354	0.57989338098004	76
0.1616	#316794	0.954545454545455	0.616269130743597	76
0.1796	#3772A3	0.0454545454545455	0.174413656994727	77
0.1796	#3772A3	0.146464646464646	0.211996798968709	77
0.1796	#3772A3	0.247474747474748	0.259899518023328	77
0.1796	#3772A3	0.348484848484849	0.345198488599334	77
0.1796	#3772A3	0.44949494949495	0.375926871178527	77
0.1796	#3772A3	0.550505050505051	0.444045983134573	77
0.1796	#3772A3	0.651515151515152	0.496585672532733	77
0.1796	#3772A3	0.752525252525253	0.559512536057468	77
0.1796	#3772A3	0.853535353535354	0.627717208485235	77
0.1796	#3772A3	0.954545454545455	0.670313808739944	77
0.2028	#3671A2	0.0454545454545455	0.21204031392704	78
0.2028	#3671A2	0.146464646464646	0.259325193236792	78
0.2028	#3671A2	0.247474747474748	0.318014009357224	78
0.2028	#3671A2	0.348484848484849	0.355542495963527	78
0.2028	#3671A2	0.44949494949495	0.397216675542644	78
0.2028	#3671A2	0.550505050505051	0.441336004527448	78
0.2028	#3671A2	0.651515151515152	0.49017191477176	78
0.2028	#3671A2	0.752525252525253	0.547680076311454	78
0.2028	#3671A2	0.853535353535354	0.592689026038338	78
0.2028	#3671A2	0.954545454545455	0.664387916479768	78
0.1836	#2C5D86	0.0454545454545455	0.180675106959337	79
0.1836	#2C5D86	0.146464646464646	0.238132861389521	79
0.1836	#2C5D86	0.247474747474748	0.263260703575907	79
0.1836	#2C5D86	0.348484848484849	0.315116657195184	79
0.1836	#2C5D86	0.44949494949495	0.35680838808403	79
0.1836	#2C5D86	0.550505050505051	0.378794769344109	79
0.1836	#2C5D86	0.651515151515152	0.423850871349662	79
0.1836	#2C5D86	0.752525252525253	0.453481799006394	79
0.1836	#2C5D86	0.853535353535354	0.506928727846446	79
0.1836	#2C5D86	0.954545454545455	0.564999762946066	79
0.132	#173450	0.0454545454545455	0.0970952507324844	80
0.132	#173450	0.146464646464646	0.118916032820925	80
0.132	#173450	0.247474747474748	0.151552326610846	80
0.132	#173450	0.348484848484849	0.157751421281576	80
0.132	#173450	0.44949494949495	0.210177322185063	80
0.132	#173450	0.550505050505051	0.231280980349007	80
0.132	#173450	0.651515151515152	0.248713261064469	80
0.132	#173450	0.752525252525253	0.30367494853829	80
0.132	#173450	0.853535353535354	0.337540715714526	80
0.132	#173450	0.954545454545455	0.355283150132696	80
0.1772	#22496B	0.0454545454545455	0.170745707961554	81
0.1772	#22496B	0.146464646464646	0.215145926233769	81
0.1772	#22496B	0.247474747474748	0.234207498069432	81
0.1772	#22496B	0.348484848484849	0.286982292026859	81
0.1772	#22496B	0.44949494949495	0.325414325286429	81
0.1772	#22496B	0.550505050505051	0.339284350216485	81
0.1772	#22496B	0.651515151515152	0.365754191816855	81
0.1772	#22496B	0.752525252525253	0.411067051743371	81
0.1772	#22496B	0.853535353535354	0.440250300991146	81
0.1772	#22496B	0.954545454545455	0.463232513547176	81
0.1856	#1C3D5C	0.0454545454545455	0.184278689256745	82
0.1856	#1C3D5C	0.146464646464646	0.202654013202162	82
0.1856	#1C3D5C	0.247474747474748	0.250360478329872	82
0.1856	#1C3D5C	0.348484848484849	0.259309404987146	82
0.1856	#1C3D5C	0.44949494949495	0.304678679845993	82
0.1856	#1C3D5C	0.550505050505051	0.316609275292546	82
0.1856	#1C3D5C	0.651515151515152	0.326745666447327	82
0.1856	#1C3D5C	0.752525252525253	0.35987178915417	82
0.1856	#1C3D5C	0.853535353535354	0.395964888622788	82
0.1856	#1C3D5C	0.954545454545455	0.40311648741971	82
0.1948	#356F9E	0.0454545454545455	0.19882040350422	83
0.1948	#356F9E	0.146464646464646	0.247833637243341	83
0.1948	#356F9E	0.247474747474748	0.304935358537591	83
0.1948	#356F9E	0.348484848484849	0.353831367978813	83
0.1948	#356F9E	0.44949494949495	0.434263410493586	83
0.1948	#356F9E	0.550505050505051	0.48317154374002	83
0.1948	#356F9E	0.651515151515152	0.516327969442818	83
0.1948	#356F9E	0.752525252525253	0.540768513096958	83
0.1948	#356F9E	0.853535353535354	0.607049644146086	83
0.1948	#356F9E	0.954545454545455	0.651632839553475	83
0.1864	#2F628E	0.0454545454545455	0.185431063946809	84
0.1864	#2F628E	0.146464646464646	0.218590578202315	84
0.1864	#2F628E	0.247474747474748	0.282095703178524	84
0.1864	#2F628E	0.348484848484849	0.312238569377589	84
0.1864	#2F628E	0.44949494949495	0.356561318042441	84
0.1864	#2F628E	0.550505050505051	0.405020632917008	84
0.1864	#2F628E	0.651515151515152	0.45769175575955	84
0.1864	#2F628E	0.752525252525253	0.494091789942183	84
0.1864	#2F628E	0.853535353535354	0.556173139683698	84
